"user.login","Blattodea","Coleoptera","Dermaptera","Diptera","Ephemeroptera","Hemiptera","Hymenoptera","Lepidoptera","Mantodea","Mecoptera","Megaloptera","Neuroptera","Odonata","Orthoptera","Phasmida","Zygentoma"
"bcfl14",0,0.0725388601036269,0,0.00518134715025907,0,0.0414507772020725,0.0673575129533679,0.549222797927461,0.0155440414507772,0,0,0,0.243523316062176,0.00518134715025907,0,0
"beccaepollard",0,0.156862745098039,0,0.111111111111111,0,0.0588235294117647,0.26797385620915,0.352941176470588,0.0065359477124183,0,0,0,0.0261437908496732,0.0196078431372549,0,0
"becky5",0,0.119047619047619,0,0.0476190476190476,0,0.119047619047619,0.0714285714285714,0.476190476190476,0,0,0,0,0.0952380952380952,0.0714285714285714,0,0
"beckymn",0,0.0142857142857143,0,0,0,0.0428571428571429,0.0571428571428571,0.7,0.0142857142857143,0,0,0.0142857142857143,0.0857142857142857,0.0714285714285714,0,0
"bee-man",0.00462962962962963,0.134259259259259,0.00925925925925926,0.259259259259259,0,0.0416666666666667,0.0787037037037037,0.421296296296296,0,0,0,0,0.0324074074074074,0.0185185185185185,0,0
"bee-worldly",0,0.120567375886525,0.00709219858156028,0,0.00709219858156028,0.0141843971631206,0.156028368794326,0.581560283687943,0.0283687943262411,0,0,0,0.0354609929078014,0.0354609929078014,0.0141843971631206,0
"bellaormseth",0,0.0754716981132075,0,0.0188679245283019,0,0.0188679245283019,0.0377358490566038,0.830188679245283,0,0,0,0,0,0.0188679245283019,0,0
"benarmstrong",0,0.173447537473233,0.00214132762312634,0.194860813704497,0,0.104925053533191,0.222698072805139,0.211991434689507,0,0.00428265524625268,0.00214132762312634,0.00214132762312634,0.0706638115631692,0.00856531049250535,0,0.00214132762312634
"benjamingorfer",0,0.407079646017699,0,0.0442477876106195,0,0.132743362831858,0.0884955752212389,0.274336283185841,0.00884955752212389,0,0,0,0.00884955752212389,0.0265486725663717,0,0.00884955752212389
"benjesup",0,0.0699300699300699,0,0.034965034965035,0,0.0559440559440559,0.034965034965035,0.566433566433566,0,0,0,0,0.167832167832168,0.0629370629370629,0,0
"benkeen",0.00783874580067189,0.0873460246360582,0.00335946248600224,0.0100783874580067,0,0.0246360582306831,0.0268756998880179,0.773796192609183,0.00111982082866741,0,0,0.00111982082866741,0.0100783874580067,0.0257558790593505,0,0.00223964165733483
"beschwar",0.00144508670520231,0.0447976878612717,0,0.0166184971098266,0,0.0238439306358381,0.0195086705202312,0.160404624277457,0.00144508670520231,0,0.00289017341040462,0.0065028901734104,0.713150289017341,0.00794797687861272,0.00144508670520231,0
"betheschbach",0,0.121212121212121,0,0,0,0,0.181818181818182,0.212121212121212,0.0303030303030303,0,0,0,0.363636363636364,0.0606060606060606,0.0303030303030303,0
"bgfelder",0,0.285714285714286,0,0.0476190476190476,0,0,0.19047619047619,0.428571428571429,0,0,0,0,0,0.0476190476190476,0,0
"bigtrain3",0,0.1,0,0.04,0.02,0.02,0.06,0.62,0,0,0,0,0.06,0.06,0.02,0
"bikinitrip",0,0.037037037037037,0,0,0,0,0,0.944444444444444,0,0,0,0,0,0.0185185185185185,0,0
"billarbon",0.0136986301369863,0.0410958904109589,0,0.0273972602739726,0,0.0684931506849315,0.0958904109589041,0.397260273972603,0,0,0,0,0.287671232876712,0.0684931506849315,0,0
"biogeek64",0,0.19047619047619,0.0476190476190476,0,0,0.0476190476190476,0.238095238095238,0.238095238095238,0.0476190476190476,0,0,0,0.0952380952380952,0.0952380952380952,0,0
"biogirl_93",0,0.144230769230769,0,0.0192307692307692,0,0.0192307692307692,0.0673076923076923,0.509615384615385,0.00961538461538462,0,0,0,0.211538461538462,0.0192307692307692,0,0
"biolily",0.0236220472440945,0.204724409448819,0,0.015748031496063,0,0.125984251968504,0.047244094488189,0.480314960629921,0,0,0,0.0078740157480315,0.047244094488189,0.0393700787401575,0,0
"biophylia",0,0.046875,0,0.046875,0,0.078125,0.109375,0.625,0,0,0,0,0.0625,0.015625,0.015625,0
"birdfly",0,0.194444444444444,0,0,0,0,0.0277777777777778,0.361111111111111,0.0277777777777778,0,0,0.0277777777777778,0.333333333333333,0.0277777777777778,0,0
"bja2800dk",0.00727272727272727,0.109090909090909,0.00363636363636364,0.0981818181818182,0,0.0618181818181818,0.00727272727272727,0.44,0,0,0,0,0.229090909090909,0.0363636363636364,0,0
"blazeclaw",0.00200534759358289,0.219919786096257,0.018716577540107,0.0340909090909091,0,0.088903743315508,0.0969251336898396,0.457887700534759,0.0133689839572193,0,0,0.00401069518716578,0.0133689839572193,0.0467914438502674,0,0.00267379679144385
"blisowsky",0,0.0363288718929254,0,0.00382409177820268,0,0.00956022944550669,0.011472275334608,0.845124282982792,0.00956022944550669,0,0,0.00191204588910134,0.0783938814531549,0.00382409177820268,0,0
"blubayou",0,0.0078740157480315,0,0.0196850393700787,0,0,0.031496062992126,0.417322834645669,0,0,0,0,0.519685039370079,0.00393700787401575,0,0
"bob15noble",0.00121212121212121,0.0666666666666667,0,0.11030303030303,0,0.0363636363636364,0.343030303030303,0.376969696969697,0,0,0.00121212121212121,0.00121212121212121,0.0521212121212121,0.0096969696969697,0.00121212121212121,0
"bobby23",0.0260869565217391,0.143478260869565,0,0.0478260869565217,0,0.217391304347826,0.18695652173913,0.234782608695652,0.0173913043478261,0,0.0130434782608696,0,0.0652173913043478,0.0478260869565217,0,0
"bobbyk",0,0.176470588235294,0,0.0588235294117647,0,0.0980392156862745,0.176470588235294,0.411764705882353,0,0,0,0,0,0.0784313725490196,0,0
"bollyanna",0.0169491525423729,0.288135593220339,0.0169491525423729,0.0508474576271186,0,0.23728813559322,0.0169491525423729,0.203389830508475,0.0169491525423729,0,0,0,0,0.135593220338983,0.0169491525423729,0
"bondie8",0,0.170454545454545,0,0.136363636363636,0,0.0681818181818182,0.306818181818182,0.295454545454545,0,0,0,0,0.0113636363636364,0.0113636363636364,0,0
"boris8",0.0769230769230769,0.0769230769230769,0,0.0384615384615385,0,0.115384615384615,0.0384615384615385,0.615384615384615,0.0384615384615385,0,0,0,0,0,0,0
"boromir",0,0.241379310344828,0,0,0,0.155172413793103,0.172413793103448,0.344827586206897,0,0,0,0,0,0.0862068965517241,0,0
"bouteloua",0,0.0677966101694915,0,0.203389830508475,0,0.0847457627118644,0.220338983050847,0.220338983050847,0.0169491525423729,0,0,0,0.101694915254237,0.0847457627118644,0,0
"bradmoon",0.00226244343891403,0.167420814479638,0,0.276018099547511,0,0.0339366515837104,0.081447963800905,0.294117647058824,0,0.00452488687782805,0.00226244343891403,0,0.131221719457014,0.00678733031674208,0,0
"brandon261",0,0.196078431372549,0,0.0392156862745098,0,0.254901960784314,0.176470588235294,0.215686274509804,0,0,0,0,0.0196078431372549,0.0588235294117647,0,0.0196078431372549
"brewbooks",0,0.0990990990990991,0,0.126126126126126,0,0.027027027027027,0.306306306306306,0.378378378378378,0,0,0,0,0.027027027027027,0.036036036036036,0,0
"briangooding",0,0.0177664974619289,0,0.032994923857868,0,0.0101522842639594,0.0126903553299492,0.0279187817258883,0,0,0,0,0.895939086294416,0,0.00253807106598985,0
"brick1083",0.00934579439252336,0.121495327102804,0,0.0280373831775701,0,0.102803738317757,0.102803738317757,0.411214953271028,0.0280373831775701,0,0,0,0.0280373831775701,0.158878504672897,0.00934579439252336,0
"brmaldo",0.0175438596491228,0.157894736842105,0,0,0,0.114035087719298,0.0789473684210526,0.508771929824561,0.0087719298245614,0,0,0,0.0350877192982456,0.0789473684210526,0,0
"bronte2",0,0.260869565217391,0,0.0434782608695652,0,0.130434782608696,0.217391304347826,0.173913043478261,0,0,0,0,0,0.173913043478261,0,0
"brooksy",0,0.0338983050847458,0,0.0169491525423729,0,0.0338983050847458,0.101694915254237,0.372881355932203,0.0508474576271186,0,0,0,0.372881355932203,0.0169491525423729,0,0
"brucebirder",0.00571428571428571,0.0342857142857143,0,0.0742857142857143,0.00571428571428571,0.0228571428571429,0.0228571428571429,0.777142857142857,0,0,0.00571428571428571,0,0.0342857142857143,0.0171428571428571,0,0
"brucem",0,0.064,0,0.016,0,0.04,0.12,0.648,0,0,0,0,0.08,0.032,0,0
"bruceneville",0,0.0947368421052632,0,0.0210526315789474,0,0.0421052631578947,0.0631578947368421,0.452631578947368,0,0,0,0,0.263157894736842,0.0631578947368421,0,0
"bryanjbd",0.00371747211895911,0.12639405204461,0,0.159851301115242,0,0.133828996282528,0.219330855018587,0.241635687732342,0.00371747211895911,0,0,0,0.033457249070632,0.0743494423791822,0,0
"bufface",0.00214132762312634,0.141327623126338,0.00214132762312634,0.0556745182012848,0.00107066381156317,0.0910064239828694,0.140256959314775,0.353319057815846,0.00428265524625268,0.00107066381156317,0,0,0.159528907922912,0.0471092077087794,0,0
"bugcatcherjameson",0.0131004366812227,0.572052401746725,0.00218340611353712,0.0262008733624454,0,0.0589519650655022,0.074235807860262,0.185589519650655,0.00218340611353712,0,0.00655021834061135,0.0109170305676856,0.0305676855895196,0.0152838427947598,0.00218340611353712,0
"bugwraith",0,0.148148148148148,0,0.037037037037037,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.185185185185185,0.0740740740740741,0,0
"bunnynom",0,0.084070796460177,0.00884955752212389,0.0929203539823009,0,0.0619469026548673,0.0265486725663717,0.672566371681416,0,0,0,0.0176991150442478,0.00884955752212389,0.0265486725663717,0,0
"bunty",0,0.222222222222222,0,0.0740740740740741,0,0.111111111111111,0.333333333333333,0.185185185185185,0,0,0,0.037037037037037,0,0.037037037037037,0,0
"burgbirder",0,0.0156862745098039,0,0.0156862745098039,0,0.0235294117647059,0,0.635294117647059,0,0,0,0,0.301960784313725,0.00392156862745098,0.00392156862745098,0
"bushbandit",0.0175438596491228,0.0526315789473684,0,0.0292397660818713,0,0.0526315789473684,0.0701754385964912,0.60233918128655,0,0,0,0.0175438596491228,0.0116959064327485,0.146198830409357,0,0
"butia2017",0.00248138957816377,0.0794044665012407,0.00248138957816377,0.148883374689826,0,0.0769230769230769,0.446650124069479,0.146401985111663,0,0,0,0,0.0620347394540943,0.0347394540942928,0,0
"butterflies4fun",0,0.108108108108108,0,0.0579150579150579,0,0.0888030888030888,0.1003861003861,0.567567567567568,0.00772200772200772,0.00386100386100386,0.00386100386100386,0.00772200772200772,0.0231660231660232,0.0308880308880309,0,0
"buzzworm",0.0222222222222222,0.333333333333333,0,0.0222222222222222,0,0.0444444444444444,0.177777777777778,0.377777777777778,0,0,0,0,0,0.0222222222222222,0,0
"byalowitz",0,0.125,0,0.0625,0,0.09375,0.25,0.375,0,0,0,0,0.03125,0.0625,0,0
"caitlinbd",0,0.131868131868132,0,0.043956043956044,0,0.032967032967033,0.0879120879120879,0.593406593406593,0.021978021978022,0,0,0,0.0769230769230769,0.010989010989011,0,0
"calimari",0.0192307692307692,0.0961538461538462,0.0192307692307692,0.0384615384615385,0,0.0769230769230769,0.211538461538462,0.365384615384615,0.0192307692307692,0,0,0,0.0384615384615385,0.115384615384615,0,0
"camamed",0.00632911392405063,0.158227848101266,0,0.00632911392405063,0,0.0949367088607595,0.132911392405063,0.525316455696203,0,0,0,0,0.0506329113924051,0.0253164556962025,0,0
"cameralenswrangler",0,0.0443159922928709,0,0.0308285163776493,0.00385356454720617,0.0635838150289017,0.0597302504816956,0.518304431599229,0,0,0,0,0.262042389210019,0.0173410404624277,0,0
"camerondeckert",0,0.00811688311688312,0,0.00324675324675325,0,0.00324675324675325,0.0292207792207792,0.0762987012987013,0,0,0,0,0.876623376623377,0.00324675324675325,0,0
"caminogirl",0,0.166666666666667,0,0.0277777777777778,0,0.194444444444444,0.166666666666667,0.333333333333333,0,0,0,0,0,0.0833333333333333,0,0
"cappellaccia",0,0.102564102564103,0,0,0,0.0769230769230769,0.0256410256410256,0.717948717948718,0,0,0,0,0,0.0769230769230769,0,0
"caremarie",0,0.0567010309278351,0,0.0103092783505155,0,0.0309278350515464,0.0257731958762887,0.824742268041237,0.0103092783505155,0,0,0.00515463917525773,0.0154639175257732,0.0206185567010309,0,0
"carlobraunert",0.00938967136150235,0.422535211267606,0.00469483568075117,0.0892018779342723,0,0.136150234741784,0.0657276995305164,0.211267605633803,0.00938967136150235,0,0,0.00469483568075117,0.00938967136150235,0.0375586854460094,0,0
"carlos_611",0,0.142857142857143,0,0.0476190476190476,0,0.0952380952380952,0.19047619047619,0.19047619047619,0,0,0,0,0.19047619047619,0.142857142857143,0,0
"carlos_angval",0,0.15,0,0.025,0,0.1,0.3,0.35,0,0,0,0,0.05,0.025,0,0
"carlosmartnezgarca",0,0.318181818181818,0,0,0,0.136363636363636,0,0.409090909090909,0.0454545454545455,0,0,0,0,0.0909090909090909,0,0
"carnifex",0.00491159135559921,0.210216110019646,0.00196463654223969,0.305500982318271,0.00196463654223969,0.18565815324165,0.106090373280943,0.105108055009823,0.00196463654223969,0.000982318271119843,0,0.00196463654223969,0.00589390962671906,0.055992141453831,0,0.00196463654223969
"carolwkns",0.0588235294117647,0,0,0,0,0,0.176470588235294,0.647058823529412,0.0588235294117647,0,0,0,0.0294117647058824,0.0294117647058824,0,0
"carolyn5",0,0.0806451612903226,0,0,0,0.0645161290322581,0.193548387096774,0.548387096774194,0.0483870967741935,0,0,0,0,0.0645161290322581,0,0
"carolyncardilelovesbirds",0,0,0,0,0,0,0.181818181818182,0.772727272727273,0,0,0,0,0.0454545454545455,0,0,0
"carolynwaters",0.0217391304347826,0.130434782608696,0,0.0434782608695652,0,0.195652173913043,0.239130434782609,0.260869565217391,0.0217391304347826,0,0,0,0.0434782608695652,0.0434782608695652,0,0
"carpa2018",0,0.103448275862069,0,0.0689655172413793,0,0.103448275862069,0,0.551724137931034,0.0344827586206897,0,0,0,0.0689655172413793,0.0689655172413793,0,0
"catabbott",0,0,0,0.0196078431372549,0,0,0.0392156862745098,0.568627450980392,0,0,0,0,0.352941176470588,0.0196078431372549,0,0
"catkai",0,0,0,0.0344827586206897,0,0.172413793103448,0.172413793103448,0.586206896551724,0,0.0344827586206897,0,0,0,0,0,0
"cddowell",0,0,0,0.0338983050847458,0,0.0508474576271186,0,0.644067796610169,0,0,0,0,0.271186440677966,0,0,0
"cdelrio",0,0.115384615384615,0,0.0192307692307692,0,0.269230769230769,0.173076923076923,0.346153846153846,0,0,0,0,0.0384615384615385,0.0384615384615385,0,0
"cdonner",0,0.145833333333333,0,0.125,0,0.166666666666667,0.229166666666667,0.229166666666667,0,0,0,0,0.0625,0.0416666666666667,0,0
"cdozo",0,0.151162790697674,0,0.0697674418604651,0,0.104651162790698,0.186046511627907,0.406976744186047,0,0,0,0,0.0348837209302326,0.0348837209302326,0.0116279069767442,0
"cedricmondy",0,0.242990654205607,0,0.0467289719626168,0.0186915887850467,0.158878504672897,0.0654205607476635,0.317757009345794,0,0.00934579439252336,0.00934579439252336,0,0.0841121495327103,0.0373831775700935,0,0.00934579439252336
"celeste2",0,0.0854700854700855,0,0.0427350427350427,0,0.0256410256410256,0.0769230769230769,0.299145299145299,0,0,0,0,0.47008547008547,0,0,0
"celiaescamilla",0.0740740740740741,0.148148148148148,0,0,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.111111111111111,0.037037037037037,0.0740740740740741,0
"cernunos",0,0.282051282051282,0,0.153846153846154,0,0.179487179487179,0.102564102564103,0.179487179487179,0,0,0,0,0.0512820512820513,0.0512820512820513,0,0
"cesarcastillo",0.00977198697068404,0.100977198697068,0,0.179153094462541,0,0.0944625407166124,0.110749185667752,0.332247557003257,0.00977198697068404,0,0.00325732899022801,0,0.130293159609121,0.0293159609120521,0,0
"cesmith",0,0.324324324324324,0,0,0,0.0810810810810811,0.135135135135135,0.459459459459459,0,0,0,0,0,0,0,0
"cgbb2004",0,0.0165289256198347,0,0.0495867768595041,0,0.00826446280991736,0.15702479338843,0.297520661157025,0,0,0,0,0.462809917355372,0.00826446280991736,0,0
"charitys9",0,0.272727272727273,0.0303030303030303,0.0303030303030303,0,0.121212121212121,0.121212121212121,0.333333333333333,0,0,0,0,0.0303030303030303,0.0606060606060606,0,0
"charlottebazin",0,0.238095238095238,0,0.19047619047619,0,0.0952380952380952,0.19047619047619,0.238095238095238,0,0,0,0,0.0476190476190476,0,0,0
"charlottekirchner",0,0.318840579710145,0.0144927536231884,0.0434782608695652,0,0.202898550724638,0.0869565217391304,0.246376811594203,0,0,0,0,0.0579710144927536,0.0289855072463768,0,0
"charro",0.0087719298245614,0.100877192982456,0,0.0263157894736842,0,0.0307017543859649,0.114035087719298,0.653508771929825,0,0,0,0,0.0263157894736842,0.0394736842105263,0,0
"chasa",0,0.164179104477612,0,0,0.0149253731343284,0.0746268656716418,0.0746268656716418,0.626865671641791,0.0149253731343284,0,0,0,0.0149253731343284,0,0.0149253731343284,0
"chauyl",0,0,0,0,0,0.0576923076923077,0.0769230769230769,0.769230769230769,0,0,0,0,0.0961538461538462,0,0,0
"cheekychew",0,0.328571428571429,0,0.0142857142857143,0,0.1,0.185714285714286,0.285714285714286,0.0142857142857143,0,0,0,0.0428571428571429,0.0285714285714286,0,0
"chelonajill",0.00699300699300699,0.132867132867133,0,0.013986013986014,0,0.048951048951049,0.041958041958042,0.685314685314685,0.020979020979021,0,0,0,0.020979020979021,0.020979020979021,0.00699300699300699,0
"chelsealynne",0,0.0135338345864662,0,0.0481203007518797,0,0.0112781954887218,0.0774436090225564,0.121052631578947,0.00075187969924812,0.00225563909774436,0,0,0.718045112781955,0.0075187969924812,0,0
"chemistree",0,0.0833333333333333,0,0.111111111111111,0,0.111111111111111,0.194444444444444,0.0555555555555556,0,0,0,0,0.444444444444444,0,0,0
"cheriecornmesser",0,0.136986301369863,0,0.178082191780822,0,0.0821917808219178,0.143835616438356,0.36986301369863,0.0273972602739726,0,0,0,0.0273972602739726,0.0342465753424658,0,0
"cherusker",0,0.248382923673997,0.00517464424320828,0.0284605433376455,0,0.104786545924968,0.0633893919793014,0.424320827943079,0,0.00388098318240621,0.00129366106080207,0.00388098318240621,0.0996119016817594,0.0155239327296248,0,0.00129366106080207
"chiachi77",0,0.215686274509804,0,0,0,0.0980392156862745,0.0196078431372549,0.666666666666667,0,0,0,0,0,0,0,0
"chicalokaverde",0,0.137931034482759,0,0,0,0.0689655172413793,0.172413793103448,0.551724137931034,0,0,0,0,0.0689655172413793,0,0,0
"chienyu1",0,0.0454545454545455,0,0.0454545454545455,0,0.0909090909090909,0.0454545454545455,0.454545454545455,0.0454545454545455,0,0,0.0454545454545455,0.0909090909090909,0.136363636363636,0,0
"chih-wei_jack_chang",0.0123456790123457,0.111111111111111,0,0,0,0.0987654320987654,0.0246913580246914,0.493827160493827,0.0123456790123457,0,0,0,0.172839506172839,0.0617283950617284,0.0123456790123457,0
"chikwongcheung1",0,0,0,0,0,0,0.32258064516129,0.67741935483871,0,0,0,0,0,0,0,0
"chobuck",0,0.0260869565217391,0,0.00869565217391304,0,0.0347826086956522,0.0521739130434783,0.782608695652174,0,0,0,0,0.0695652173913043,0.0173913043478261,0.00869565217391304,0
"chowarth",0,0.208333333333333,0,0,0,0.0416666666666667,0.125,0.583333333333333,0,0,0,0,0.0416666666666667,0,0,0
"chri",0,0.285714285714286,0,0.0285714285714286,0,0,0.0285714285714286,0.514285714285714,0,0,0,0,0,0.142857142857143,0,0
"chris-g-t",0,0.2,0,0.0333333333333333,0,0.0333333333333333,0.0666666666666667,0.533333333333333,0,0,0,0,0.1,0.0333333333333333,0,0
"chrisharold",0.0476190476190476,0.19047619047619,0,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.380952380952381,0.0952380952380952,0,0,0,0,0.0952380952380952,0,0
"christian64",0.0112359550561798,0.168539325842697,0.0224719101123595,0.0786516853932584,0.0112359550561798,0.168539325842697,0.0786516853932584,0.337078651685393,0,0,0.0224719101123595,0,0.0224719101123595,0.0674157303370786,0,0.0112359550561798
"christina1010",0,0.32,0,0,0,0.12,0.08,0.48,0,0,0,0,0,0,0,0
"christophe7030",0,0.39047619047619,0,0.123809523809524,0,0.171428571428571,0.0380952380952381,0.161904761904762,0,0,0,0,0.0857142857142857,0.0285714285714286,0,0
"christoskaroulis",0,0.18,0,0.02,0,0.06,0.08,0.38,0.02,0.02,0,0,0.16,0.08,0,0
"chuzzlehorse",0,0.272727272727273,0,0.121212121212121,0,0.0909090909090909,0,0.484848484848485,0,0,0,0,0,0,0,0
"cindylcobb5",0,0.0546448087431694,0,0.0273224043715847,0,0.0710382513661202,0.0491803278688525,0.666666666666667,0.0327868852459016,0,0,0,0.0655737704918033,0.0273224043715847,0.00546448087431694,0
"citizensciencesdz",0,0,0,0,0,0.0833333333333333,0.833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0
"cjack",0,0.238095238095238,0,0,0,0.0476190476190476,0.0952380952380952,0.571428571428571,0,0,0,0,0.0476190476190476,0,0,0
"clauslunde",0,0.203389830508475,0,0,0,0.0677966101694915,0.203389830508475,0.440677966101695,0,0,0,0,0.0677966101694915,0.0169491525423729,0,0
"cleanylee",0.0454545454545455,0.181818181818182,0,0,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0,0,0,0.454545454545455,0.0454545454545455,0.0454545454545455,0
"cliftonladd",0,0.12,0.02,0,0,0.1,0.34,0.26,0.02,0,0,0,0.04,0.1,0,0
"clmentleduc",0,0.288135593220339,0,0.169491525423729,0,0.11864406779661,0.11864406779661,0.23728813559322,0,0.0169491525423729,0,0,0,0.0508474576271186,0,0
"cmeckerman",0.00309597523219814,0.126934984520124,0,0.0495356037151703,0,0.145510835913313,0.0773993808049536,0.470588235294118,0,0,0,0.00619195046439629,0.0959752321981424,0.021671826625387,0,0
"cmharper",0.0210526315789474,0.131578947368421,0,0.0421052631578947,0.00526315789473684,0.126315789473684,0.152631578947368,0.415789473684211,0.0210526315789474,0,0,0.00526315789473684,0.0210526315789474,0.0473684210526316,0.00526315789473684,0.00526315789473684
"cmillerfrogs",0,0.111111111111111,0,0.0277777777777778,0,0.111111111111111,0.0555555555555556,0.611111111111111,0.0555555555555556,0,0,0,0,0.0277777777777778,0,0
"coeller",0.00228310502283105,0.089041095890411,0,0.0570776255707763,0,0.0502283105022831,0.28310502283105,0.378995433789954,0,0,0,0,0.123287671232877,0.0159817351598174,0,0
"coletoobservador",0,0.0828729281767956,0,0.00736648250460405,0,0.0184162062615101,0.0294659300184162,0.845303867403315,0,0,0,0,0.00736648250460405,0.00552486187845304,0.00184162062615101,0
"colincroft",0,0.182336182336182,0,0.0341880341880342,0,0.0555555555555556,0.12962962962963,0.521367521367521,0.00854700854700855,0,0.00142450142450142,0.0113960113960114,0.0299145299145299,0.0256410256410256,0,0
"colindjones",0,0.0427960057061341,0,0.0271041369472183,0,0.00713266761768902,0.0171184022824536,0.790299572039943,0,0,0.00285306704707561,0,0.108416547788873,0.00427960057061341,0,0
"colleencraig",0.00900900900900901,0.0540540540540541,0,0.0810810810810811,0,0.018018018018018,0.153153153153153,0.333333333333333,0.00900900900900901,0,0,0,0.324324324324324,0.018018018018018,0,0
"coltmooney",0,0.145833333333333,0,0.0208333333333333,0,0.0208333333333333,0.229166666666667,0.5,0,0,0,0.0208333333333333,0.0416666666666667,0.0208333333333333,0,0
"companyink",0.00143266475644699,0.0673352435530086,0,0.0802292263610315,0,0.16189111747851,0.171919770773639,0.371060171919771,0.00716332378223496,0,0.00143266475644699,0,0.0845272206303725,0.0487106017191977,0.00429799426934097,0
"condylura",0.0204081632653061,0.204081632653061,0,0.0408163265306122,0,0.0204081632653061,0.183673469387755,0.428571428571429,0,0,0,0,0.0408163265306122,0.0408163265306122,0,0.0204081632653061
"congonaturalist",0,0.0645161290322581,0,0,0,0.032258064516129,0.161290322580645,0.580645161290323,0.0645161290322581,0,0,0,0.0645161290322581,0.032258064516129,0,0
"connor_b",0.0238095238095238,0.119047619047619,0,0,0,0.261904761904762,0.119047619047619,0.30952380952381,0.0476190476190476,0,0,0,0.0714285714285714,0.0238095238095238,0.0238095238095238,0
"coreyjlange",0.00196850393700787,0.116141732283465,0,0.0196850393700787,0.00590551181102362,0.0374015748031496,0.15748031496063,0.588582677165354,0.00590551181102362,0,0,0,0.0531496062992126,0.0118110236220472,0,0.00196850393700787
"corvid81",0.00892857142857143,0.116071428571429,0,0.107142857142857,0,0.0982142857142857,0.116071428571429,0.330357142857143,0.0267857142857143,0,0,0,0.125,0.0625,0.00892857142857143,0
"corynorris",0.00444444444444444,0.106666666666667,0,0.0311111111111111,0,0.0844444444444444,0.0533333333333333,0.537777777777778,0,0,0,0.00888888888888889,0.155555555555556,0.0177777777777778,0,0
"courtneygrove",0,0.0677966101694915,0,0.0338983050847458,0,0.0338983050847458,0.135593220338983,0.644067796610169,0,0,0,0,0.0169491525423729,0.0508474576271186,0.0169491525423729,0
"covemom",0,0.0247933884297521,0,0.0247933884297521,0,0.0495867768595041,0.0661157024793388,0.413223140495868,0,0,0,0,0.388429752066116,0.0330578512396694,0,0
"cpachec",0,0,0,0.0735294117647059,0,0.0147058823529412,0.0882352941176471,0.632352941176471,0.0441176470588235,0,0,0.0147058823529412,0.0735294117647059,0.0588235294117647,0,0
"crayonsss",0,0,0,0.04,0,0.04,0,0.84,0,0,0,0,0,0.08,0,0
"crazygeckolady",0,0.268292682926829,0,0.024390243902439,0,0.024390243902439,0.0731707317073171,0.341463414634146,0.0487804878048781,0,0,0,0,0.121951219512195,0.0975609756097561,0
"cristianomantovani",0,0.181818181818182,0,0.0113636363636364,0,0.0227272727272727,0,0.636363636363636,0.0113636363636364,0.0113636363636364,0,0,0.125,0,0,0
"cristianvalls",0,0.291666666666667,0,0,0,0,0,0.416666666666667,0,0,0,0.0416666666666667,0.208333333333333,0,0.0416666666666667,0
"croxvols",0,0.143540669856459,0,0.0861244019138756,0,0.076555023923445,0.0574162679425837,0.588516746411483,0,0,0,0.00478468899521531,0.0191387559808612,0.0191387559808612,0,0
"csanchezj7",0,0,0,0.0476190476190476,0,0,0,0.80952380952381,0,0,0,0,0.0952380952380952,0.0476190476190476,0,0
"csonafrank",0,0.0810810810810811,0,0.0810810810810811,0,0,0.216216216216216,0.540540540540541,0,0,0,0,0.027027027027027,0.0540540540540541,0,0
"cstobie",0,0.178571428571429,0,0.0714285714285714,0,0.0357142857142857,0.285714285714286,0.392857142857143,0,0,0,0,0.0357142857142857,0,0,0
"cullen",0,0.101123595505618,0,0.0112359550561798,0,0.0337078651685393,0.0786516853932584,0.707865168539326,0,0,0.0224719101123595,0,0.0224719101123595,0.0224719101123595,0,0
"curtmccamy",0,0.00833333333333333,0,0,0,0,0,0.916666666666667,0.00833333333333333,0,0,0,0.0666666666666667,0,0,0
"cwppjulie",0,0.233333333333333,0,0.1,0,0.0666666666666667,0.166666666666667,0.366666666666667,0.0333333333333333,0,0,0,0.0333333333333333,0,0,0
"cwwood",0,0,0,0.125,0,0.0416666666666667,0.0833333333333333,0.583333333333333,0,0,0,0,0.166666666666667,0,0,0
"czach",0,0.102439024390244,0,0.0487804878048781,0.00975609756097561,0.0292682926829268,0.107317073170732,0.551219512195122,0.00975609756097561,0,0,0,0.121951219512195,0.0146341463414634,0,0
"daffodils",0,0.099009900990099,0,0.0594059405940594,0,0.118811881188119,0.207920792079208,0.346534653465347,0.0297029702970297,0,0,0,0.118811881188119,0.0198019801980198,0,0
"dalien",0,0.109159347553325,0.00125470514429109,0.125470514429109,0.00125470514429109,0.0664993726474278,0.224592220828105,0.203262233375157,0.00752823086574655,0,0,0.00125470514429109,0.214554579673777,0.0426599749058971,0,0.00125470514429109
"dallaslevey",0.027027027027027,0.202702702702703,0,0,0,0.162162162162162,0.0540540540540541,0.472972972972973,0,0,0,0,0.0135135135135135,0.0675675675675676,0,0
"danfab",0,0.0952380952380952,0,0.0476190476190476,0,0.0952380952380952,0.19047619047619,0.428571428571429,0.0952380952380952,0,0,0,0.0476190476190476,0,0,0
